,time,runtime,pipeline,default_hp,accuracy,new_best,evaluation_report,status,exception,data-pre-processor_class,data-pre-processor_hps,feature-pre-processor_class,feature-pre-processor_hps,learner_class,learner_hps
52,1720684649.5529683,2.0748891830444336,"Pipeline(steps=[('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=2.3474198686058424e-10,
                                                learning_rate=0.015359181280507339,
                                                max_iter=512,
                                                max_leaf_nodes=222,
                                                min_samples_leaf=15,
                                                n_iter_no_change=3,
                                                validation_fraction=0.17764511203855488,
                                                warm_start=True))])",False,0.92,True,"{'accuracy': [0.95, 0.85, 0.9, 0.9, 1.0]}",ok,,,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'valid', 'l2_regularization': 2.3474198686058424e-10, 'learning_rate': 0.015359181280507339, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 222, 'min_samples_leaf': 15, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 3, 'validation_fraction': 0.17764511203855488}"
53,1720684651.6293137,0.09442615509033203,"Pipeline(steps=[('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=0.0005898044963961898,
                                                learning_rate=0.04366462973913657,
                                                max_iter=512, max_leaf_nodes=15,
                                                min_samples_leaf=41,
                                                n_iter_no_change=9,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.55,True,"{'accuracy': [0.55, 0.55, 0.55, 0.55, 0.55]}",ok,,,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'train', 'l2_regularization': 0.0005898044963961898, 'learning_rate': 0.04366462973913657, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 15, 'min_samples_leaf': 41, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 9}"
54,1720684651.725181,0.3073282241821289,"Pipeline(steps=[('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=9.181406669751868e-09,
                                                learning_rate=0.011196013296636706,
                                                max_iter=512, max_leaf_nodes=48,
                                                min_samples_leaf=24,
                                                n_iter_no_change=1,
                                                validation_fraction=0.31979323740514926,
                                                warm_start=True))])",False,0.88,True,"{'accuracy': [0.9, 0.9, 0.9, 0.85, 0.85]}",ok,,,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'valid', 'l2_regularization': 9.181406669751868e-09, 'learning_rate': 0.011196013296636706, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 48, 'min_samples_leaf': 24, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 1, 'validation_fraction': 0.31979323740514926}"
55,1720684652.0340471,0.23323464393615723,"Pipeline(steps=[('learner',
                 HistGradientBoostingClassifier(early_stopping=False,
                                                l2_regularization=0.00037795063002028643,
                                                learning_rate=0.027379501594521974,
                                                max_iter=512,
                                                max_leaf_nodes=381,
                                                min_samples_leaf=117,
                                                n_iter_no_change=1,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.55,True,"{'accuracy': [0.55, 0.55, 0.55, 0.55, 0.55]}",ok,,,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'off', 'l2_regularization': 0.00037795063002028643, 'learning_rate': 0.027379501594521974, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 381, 'min_samples_leaf': 117, 'scoring': 'loss', 'tol': 1e-07}"
56,1720684652.2687633,0.10322189331054688,"Pipeline(steps=[('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=0.0242317048294315,
                                                learning_rate=0.07044177864806238,
                                                max_iter=512,
                                                max_leaf_nodes=1100,
                                                min_samples_leaf=109,
                                                n_iter_no_change=9,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.55,True,"{'accuracy': [0.55, 0.55, 0.55, 0.55, 0.55]}",ok,,,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'train', 'l2_regularization': 0.0242317048294315, 'learning_rate': 0.07044177864806238, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 1100, 'min_samples_leaf': 109, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 9}"
57,1720684652.3734539,0.324995756149292,"Pipeline(steps=[('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=4.610370085034701e-10,
                                                learning_rate=0.32392189677794997,
                                                max_iter=512,
                                                max_leaf_nodes=606,
                                                min_samples_leaf=18,
                                                n_iter_no_change=12,
                                                validation_fraction=0.2232669103694694,
                                                warm_start=True))])",False,0.93,True,"{'accuracy': [1.0, 0.9, 1.0, 0.85, 0.9]}",ok,,,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'valid', 'l2_regularization': 4.610370085034701e-10, 'learning_rate': 0.32392189677794997, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 606, 'min_samples_leaf': 18, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 12, 'validation_fraction': 0.2232669103694694}"
58,1720684652.699981,4.030972242355347,"Pipeline(steps=[('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=1.9324800439618378e-07,
                                                learning_rate=0.01057547505404466,
                                                max_iter=512,
                                                max_leaf_nodes=330,
                                                min_samples_leaf=1,
                                                n_iter_no_change=18,
                                                validation_fraction=0.31905545929261186,
                                                warm_start=True))])",False,0.87,True,"{'accuracy': [0.9, 0.8, 0.95, 0.8, 0.9]}",ok,,,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'valid', 'l2_regularization': 1.9324800439618378e-07, 'learning_rate': 0.01057547505404466, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 330, 'min_samples_leaf': 1, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 18, 'validation_fraction': 0.31905545929261186}"
59,1720684656.7324147,4.824097156524658,"Pipeline(steps=[('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=0.05217025126175137,
                                                learning_rate=0.22572429159749155,
                                                max_iter=512,
                                                max_leaf_nodes=142,
                                                min_samples_leaf=7,
                                                n_iter_no_change=16,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.9,True,"{'accuracy': [0.95, 0.8, 0.85, 0.95, 0.95]}",ok,,,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'train', 'l2_regularization': 0.05217025126175137, 'learning_rate': 0.22572429159749155, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 142, 'min_samples_leaf': 7, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 16}"
60,1720684661.5579884,0.8153064250946045,"Pipeline(steps=[('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=1.64948576529637e-05,
                                                learning_rate=0.09733373608039939,
                                                max_iter=512, max_leaf_nodes=3,
                                                min_samples_leaf=1,
                                                n_iter_no_change=7,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.94,True,"{'accuracy': [0.95, 0.85, 0.95, 1.0, 0.95]}",ok,,,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'train', 'l2_regularization': 1.64948576529637e-05, 'learning_rate': 0.09733373608039939, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 3, 'min_samples_leaf': 1, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 7}"
61,1720684662.3747733,2.484065294265747,"Pipeline(steps=[('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=5.617558408598586e-07,
                                                learning_rate=0.05202510577396622,
                                                max_iter=512,
                                                max_leaf_nodes=618,
                                                min_samples_leaf=17,
                                                n_iter_no_change=5,
                                                validation_fraction=0.029399129398777306,
                                                warm_start=True))])",False,0.99,True,"{'accuracy': [0.95, 1.0, 1.0, 1.0, 1.0]}",ok,,,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'valid', 'l2_regularization': 5.617558408598586e-07, 'learning_rate': 0.05202510577396622, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 618, 'min_samples_leaf': 17, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 5, 'validation_fraction': 0.029399129398777306}"
62,1720684664.8602986,5.692474603652954,"Pipeline(steps=[('learner',
                 HistGradientBoostingClassifier(early_stopping=False,
                                                l2_regularization=0.00021140384243484284,
                                                learning_rate=0.021690259050959,
                                                max_iter=512,
                                                max_leaf_nodes=180,
                                                min_samples_leaf=6,
                                                n_iter_no_change=1,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.92,True,"{'accuracy': [0.9, 0.9, 1.0, 0.9, 0.9]}",ok,,,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'off', 'l2_regularization': 0.00021140384243484284, 'learning_rate': 0.021690259050959, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 180, 'min_samples_leaf': 6, 'scoring': 'loss', 'tol': 1e-07}"
63,1720684670.554242,0.22367286682128906,"Pipeline(steps=[('learner',
                 HistGradientBoostingClassifier(early_stopping=False,
                                                l2_regularization=6.901899566281337e-07,
                                                learning_rate=0.2888911841446573,
                                                max_iter=512, max_leaf_nodes=9,
                                                min_samples_leaf=64,
                                                n_iter_no_change=1,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.55,True,"{'accuracy': [0.55, 0.55, 0.55, 0.55, 0.55]}",ok,,,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'off', 'l2_regularization': 6.901899566281337e-07, 'learning_rate': 0.2888911841446573, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 9, 'min_samples_leaf': 64, 'scoring': 'loss', 'tol': 1e-07}"
64,1720684670.7794292,9.032398462295532,"Pipeline(steps=[('learner',
                 HistGradientBoostingClassifier(early_stopping=False,
                                                l2_regularization=0.005706622204544448,
                                                learning_rate=0.010616973166144924,
                                                max_iter=512,
                                                max_leaf_nodes=466,
                                                min_samples_leaf=1,
                                                n_iter_no_change=1,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.89,True,"{'accuracy': [0.9, 0.85, 0.9, 0.85, 0.95]}",ok,,,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'off', 'l2_regularization': 0.005706622204544448, 'learning_rate': 0.010616973166144924, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 466, 'min_samples_leaf': 1, 'scoring': 'loss', 'tol': 1e-07}"
65,1720684679.8133135,0.11270380020141602,"Pipeline(steps=[('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=2.0095660553456712e-08,
                                                learning_rate=0.10437596534662953,
                                                max_iter=512,
                                                max_leaf_nodes=1384,
                                                min_samples_leaf=45,
                                                validation_fraction=0.30097324187512775,
                                                warm_start=True))])",False,0.55,True,"{'accuracy': [0.55, 0.55, 0.55, 0.55, 0.55]}",ok,,,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'valid', 'l2_regularization': 2.0095660553456712e-08, 'learning_rate': 0.10437596534662953, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 1384, 'min_samples_leaf': 45, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 10, 'validation_fraction': 0.30097324187512775}"
66,1720684679.9273822,0.09330153465270996,"Pipeline(steps=[('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=9.496355640509616e-05,
                                                learning_rate=0.059573112513312834,
                                                max_iter=512,
                                                max_leaf_nodes=918,
                                                min_samples_leaf=52,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.55,True,"{'accuracy': [0.55, 0.55, 0.55, 0.55, 0.55]}",ok,,,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'train', 'l2_regularization': 9.496355640509616e-05, 'learning_rate': 0.059573112513312834, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 918, 'min_samples_leaf': 52, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 10}"
67,1720684680.0222292,0.5255677700042725,"Pipeline(steps=[('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=2.8167764835160663e-09,
                                                learning_rate=0.2295675140778269,
                                                max_iter=512, max_leaf_nodes=15,
                                                min_samples_leaf=1,
                                                n_iter_no_change=16,
                                                validation_fraction=0.1700729646165546,
                                                warm_start=True))])",False,0.87,True,"{'accuracy': [0.9, 0.75, 0.9, 0.9, 0.9]}",ok,,,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'valid', 'l2_regularization': 2.8167764835160663e-09, 'learning_rate': 0.2295675140778269, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 15, 'min_samples_leaf': 1, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 16, 'validation_fraction': 0.1700729646165546}"
68,1720684680.549322,0.11499309539794922,"Pipeline(steps=[('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=0.0010594098089150602,
                                                learning_rate=0.16157750960602085,
                                                max_iter=512,
                                                max_leaf_nodes=1965,
                                                min_samples_leaf=175,
                                                n_iter_no_change=17,
                                                validation_fraction=0.3175542282961362,
                                                warm_start=True))])",False,0.55,True,"{'accuracy': [0.55, 0.55, 0.55, 0.55, 0.55]}",ok,,,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'valid', 'l2_regularization': 0.0010594098089150602, 'learning_rate': 0.16157750960602085, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 1965, 'min_samples_leaf': 175, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 17, 'validation_fraction': 0.3175542282961362}"
69,1720684680.6657374,1.4478154182434082,"Pipeline(steps=[('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=3.1942720643463544e-09,
                                                learning_rate=0.12919531855666994,
                                                max_iter=512,
                                                max_leaf_nodes=182,
                                                min_samples_leaf=1,
                                                n_iter_no_change=17,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.91,True,"{'accuracy': [0.95, 1.0, 0.85, 0.85, 0.9]}",ok,,,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'train', 'l2_regularization': 3.1942720643463544e-09, 'learning_rate': 0.12919531855666994, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 182, 'min_samples_leaf': 1, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 17}"
70,1720684682.115033,2.337831735610962,"Pipeline(steps=[('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=4.442476228672247e-09,
                                                learning_rate=0.06149542685311456,
                                                max_iter=512, max_leaf_nodes=8,
                                                min_samples_leaf=6,
                                                n_iter_no_change=4,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.91,True,"{'accuracy': [0.9, 0.9, 0.9, 0.95, 0.9]}",ok,,,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'train', 'l2_regularization': 4.442476228672247e-09, 'learning_rate': 0.06149542685311456, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 8, 'min_samples_leaf': 6, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 4}"
71,1720684684.4543622,0.1145942211151123,"Pipeline(steps=[('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=4.349508037247221e-10,
                                                learning_rate=0.03601819060378441,
                                                max_iter=512, max_leaf_nodes=85,
                                                min_samples_leaf=106,
                                                n_iter_no_change=8,
                                                validation_fraction=0.17268745927742724,
                                                warm_start=True))])",False,0.55,True,"{'accuracy': [0.55, 0.55, 0.55, 0.55, 0.55]}",ok,,,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'valid', 'l2_regularization': 4.349508037247221e-10, 'learning_rate': 0.03601819060378441, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 85, 'min_samples_leaf': 106, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 8, 'validation_fraction': 0.17268745927742724}"
72,1720684684.5703638,18.552018642425537,"Pipeline(steps=[('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=4.256678411917796e-09,
                                                learning_rate=0.010413041252542835,
                                                max_iter=512, max_leaf_nodes=29,
                                                min_samples_leaf=3,
                                                n_iter_no_change=15,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.93,True,"{'accuracy': [0.9, 0.9, 1.0, 0.95, 0.9]}",ok,,,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'train', 'l2_regularization': 4.256678411917796e-09, 'learning_rate': 0.010413041252542835, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 29, 'min_samples_leaf': 3, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 15}"
73,1720684703.123947,0.10970783233642578,"Pipeline(steps=[('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=3.0203745980205156e-09,
                                                learning_rate=0.010273062142539577,
                                                max_iter=512,
                                                max_leaf_nodes=110,
                                                min_samples_leaf=188,
                                                n_iter_no_change=5,
                                                validation_fraction=0.31775183043339983,
                                                warm_start=True))])",False,0.55,True,"{'accuracy': [0.55, 0.55, 0.55, 0.55, 0.55]}",ok,,,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'valid', 'l2_regularization': 3.0203745980205156e-09, 'learning_rate': 0.010273062142539577, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 110, 'min_samples_leaf': 188, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 5, 'validation_fraction': 0.31775183043339983}"
74,1720684703.2350252,5.813019752502441,"Pipeline(steps=[('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=2.4548444980068476e-08,
                                                learning_rate=0.025736269064970604,
                                                max_iter=512,
                                                max_leaf_nodes=626,
                                                min_samples_leaf=1,
                                                n_iter_no_change=8,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.93,True,"{'accuracy': [0.95, 0.95, 0.85, 0.95, 0.95]}",ok,,,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'train', 'l2_regularization': 2.4548444980068476e-08, 'learning_rate': 0.025736269064970604, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 626, 'min_samples_leaf': 1, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 8}"
75,1720684709.0495663,0.7835385799407959,"Pipeline(steps=[('learner',
                 HistGradientBoostingClassifier(early_stopping=False,
                                                l2_regularization=2.9040290789290228e-09,
                                                learning_rate=0.5975352290292011,
                                                max_iter=512, max_leaf_nodes=5,
                                                min_samples_leaf=8,
                                                n_iter_no_change=1,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.93,True,"{'accuracy': [0.95, 1.0, 0.9, 0.95, 0.85]}",ok,,,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'off', 'l2_regularization': 2.9040290789290228e-09, 'learning_rate': 0.5975352290292011, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 5, 'min_samples_leaf': 8, 'scoring': 'loss', 'tol': 1e-07}"
76,1720684709.8346362,0.19493651390075684,"Pipeline(steps=[('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=2.89695214025635e-10,
                                                learning_rate=0.7034500645694416,
                                                max_iter=512, max_leaf_nodes=4,
                                                min_samples_leaf=31,
                                                n_iter_no_change=14,
                                                validation_fraction=0.03305016410058051,
                                                warm_start=True))])",False,0.92,True,"{'accuracy': [0.9, 0.9, 0.9, 1.0, 0.9]}",ok,,,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'valid', 'l2_regularization': 2.89695214025635e-10, 'learning_rate': 0.7034500645694416, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 4, 'min_samples_leaf': 31, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 14, 'validation_fraction': 0.03305016410058051}"
77,1720684710.0310748,1.3778221607208252,"Pipeline(steps=[('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=2.7773960817226803e-07,
                                                learning_rate=0.06460527949728172,
                                                max_iter=512, max_leaf_nodes=55,
                                                min_samples_leaf=9,
                                                n_iter_no_change=20,
                                                validation_fraction=0.29923323343893454,
                                                warm_start=True))])",False,0.97,True,"{'accuracy': [0.95, 0.9, 1.0, 1.0, 1.0]}",ok,,,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'valid', 'l2_regularization': 2.7773960817226803e-07, 'learning_rate': 0.06460527949728172, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 55, 'min_samples_leaf': 9, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 20, 'validation_fraction': 0.29923323343893454}"
78,1720684711.4104424,1.2255055904388428,"Pipeline(steps=[('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=0.003439848249504925,
                                                learning_rate=0.07599506991924403,
                                                max_iter=512,
                                                max_leaf_nodes=187,
                                                min_samples_leaf=9,
                                                n_iter_no_change=8,
                                                validation_fraction=0.21407337674290403,
                                                warm_start=True))])",False,0.9,True,"{'accuracy': [0.95, 0.75, 0.95, 0.9, 0.95]}",ok,,,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'valid', 'l2_regularization': 0.003439848249504925, 'learning_rate': 0.07599506991924403, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 187, 'min_samples_leaf': 9, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 8, 'validation_fraction': 0.21407337674290403}"
79,1720684712.637422,0.2105391025543213,"Pipeline(steps=[('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=6.823230772724099e-06,
                                                learning_rate=0.5900154676063984,
                                                max_iter=512, max_leaf_nodes=86,
                                                min_samples_leaf=4,
                                                n_iter_no_change=1,
                                                validation_fraction=0.3374166395177565,
                                                warm_start=True))])",False,0.95,True,"{'accuracy': [0.95, 0.9, 0.95, 1.0, 0.95]}",ok,,,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'valid', 'l2_regularization': 6.823230772724099e-06, 'learning_rate': 0.5900154676063984, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 86, 'min_samples_leaf': 4, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 1, 'validation_fraction': 0.3374166395177565}"
80,1720684712.8494604,0.8144125938415527,"Pipeline(steps=[('learner',
                 HistGradientBoostingClassifier(early_stopping=False,
                                                l2_regularization=8.395913131275484e-07,
                                                learning_rate=0.015732206509970162,
                                                max_iter=512, max_leaf_nodes=22,
                                                min_samples_leaf=26,
                                                n_iter_no_change=1,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.95,True,"{'accuracy': [0.9, 1.0, 0.9, 0.95, 1.0]}",ok,,,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'off', 'l2_regularization': 8.395913131275484e-07, 'learning_rate': 0.015732206509970162, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 22, 'min_samples_leaf': 26, 'scoring': 'loss', 'tol': 1e-07}"
81,1720684713.6653538,0.18986797332763672,"Pipeline(steps=[('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=4.404520646817889e-08,
                                                learning_rate=0.7298851159940037,
                                                max_iter=512, max_leaf_nodes=3,
                                                min_samples_leaf=14,
                                                n_iter_no_change=17,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.96,True,"{'accuracy': [0.9, 1.0, 1.0, 0.95, 0.95]}",ok,,,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'train', 'l2_regularization': 4.404520646817889e-08, 'learning_rate': 0.7298851159940037, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 3, 'min_samples_leaf': 14, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 17}"
82,1720684713.8566663,0.5013351440429688,"Pipeline(steps=[('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=1.720572932553156e-10,
                                                learning_rate=0.2093111980497753,
                                                max_iter=512, max_leaf_nodes=4,
                                                min_samples_leaf=11,
                                                n_iter_no_change=14,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.94,True,"{'accuracy': [0.85, 1.0, 1.0, 0.95, 0.9]}",ok,,,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'train', 'l2_regularization': 1.720572932553156e-10, 'learning_rate': 0.2093111980497753, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 4, 'min_samples_leaf': 11, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 14}"
83,1720684714.3594708,2.029661178588867,"Pipeline(steps=[('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=6.184339092875642e-08,
                                                learning_rate=0.09911707371300521,
                                                max_iter=512,
                                                max_leaf_nodes=105,
                                                min_samples_leaf=7,
                                                n_iter_no_change=17,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.97,True,"{'accuracy': [0.95, 1.0, 0.95, 1.0, 0.95]}",ok,,,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'train', 'l2_regularization': 6.184339092875642e-08, 'learning_rate': 0.09911707371300521, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 105, 'min_samples_leaf': 7, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 17}"
84,1720684716.3906243,0.09286761283874512,"Pipeline(steps=[('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=5.454528377107726e-08,
                                                learning_rate=0.08287455507916447,
                                                max_iter=512,
                                                max_leaf_nodes=617,
                                                min_samples_leaf=197,
                                                n_iter_no_change=11,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.55,True,"{'accuracy': [0.55, 0.55, 0.55, 0.55, 0.55]}",ok,,,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'train', 'l2_regularization': 5.454528377107726e-08, 'learning_rate': 0.08287455507916447, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 617, 'min_samples_leaf': 197, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 11}"
